shipment_id,order_date,warehouse_id,warehouse_city,store_id,store_city,distance_km,weight_kg,transport_mode,planned_cost_inr,actual_cost_inr,promised_delivery_hrs,actual_delivery_hrs,on_time_flag
SHP100385,27-09-2024,WH-IND,Indore,ST-001,Gwalior,303.1,,LCV,10944.49,12037.57,13.6,18.3,0
SHP107791,2024-07-01,WH-IND,Indore,ST-016,Chhindwara,317.3,1154.5,Medium Truck,17498.58,18158.92,14.1,15.6,0
SHP103915,2024-10-20,WH-BPL,Bhopal,ST-006,Burhanpur,204.9,550.0,Mini Truck,5694.86,5759.2,11.0,11.3,1
SHP104774,06/12/2024,WH-IND,Indore,ST-012,Chhindwara,224.1,303.3,Mini Truck,5193.33,5228.89,11.3,12.5,0
SHP105230,06/04/2024,WH-JBP,Jabalpur,ST-031,Jabalpur,274.5,407.3,Medium Truck,14371.74,15392.41,11.9,13.6,0
SHP101869,19/11/2024,WH-IND,Indore,ST-004,Jabalpur,228.6,369.3,Mini Truck,5316.44,5414.64,10.5,10.5,1
SHP100753,2024-08-14,WH-IND,Indore,ST-001,Gwalior,276.1,373.9,Medium Truck,15542.74,17020.47,14.4,19.3,0
SHP104023,14/11/2024,WH-GWL,Gwalior,ST-017,Khandwa,709.4,319.7,LCV,27548.07,28461.43,28.1,29.1,1
SHP103085,12-08-2024,WH-IND,Indore,ST-035,Rewa,152.1,555.2,Mini Truck,3393.11,3650.3,9.3,13.9,0
SHP105666,07-07-2024,WH-JBP,Jabalpur,ST-037,Gwalior,634.9,162.8,Mini Truck,14859.01,15147.93,24.4,37.2,0
SHP100239,21/04/2024,WH-JBP,Jabalpur,ST-015,Jabalpur,341.2,513.6,LCV,11817.6,12993.51,12.9,18.7,0
SHP101631,18-12-2024,WH-IND,Indore,ST-018,Satna,429.1,208.3,LCV,18620.99,19657.46,16.9,16.8,1
SHP101313,09/04/2024,WH-BPL,Bhopal,ST-003,Jabalpur,397.2,511.7,LCV,14596.19,15982.86,18.2,26.2,0
SHP104817,2024-08-16,WH-IND,Indore,ST-028,Ujjain,204.1,281.8,LCV,8065.91,8131.0,10.0,12.1,0
SHP106544,2024-10-12,WH-BPL,Bhopal,ST-035,Rewa,65.1,255.0,Mini Truck,1606.22,1758.25,4.3,4.5,1
SHP107915,04-07-2024,WH-IND,Indore,ST-007,Indore,338.9,322.8,Medium Truck,19461.63,21608.24,15.4,23.2,0
SHP105267,2024-11-14,WH-JBP,Jabalpur,ST-014,Bhopal,219.2,306.0,Mini Truck,5949.17,6099.58,10.8,11.4,0
SHP108228,2024-12-27,WH-BPL,Bhopal,ST-039,indore,125.2,119.6,Medium Truck,8414.14,9073.75,8.0,10.8,0
SHP101377,2024-07-17,WH-GWL,Gwalior,ST-006,burhanpur,584.9,,Medium Truck,34922.56,37414.9,22.7,28.5,0
SHP106456,04-08-2024,WH-BPL,Bhopal,ST-031,Jabalpur,92.2,484.6,Mini Truck,2601.8,2742.78,6.7,5.7,1
SHP101130,2024-09-04,WH-BPL,Bhopal,ST-005,Indore,168.6,106.0,Medium Truck,9243.51,9709.99,10.6,8.5,1
SHP108010,26/07/2024,WH-BPL,Bhopal,ST-033,Indore,400.7,284.6,Medium Truck,22521.23,24538.63,17.9,26.2,0
SHP105167,2024-06-04,WH-JBP,Jabalpur,ST-011,Bhopal,411.3,,Mini Truck,10206.87,10929.43,15.2,19.5,0
SHP106330,2024-07-25,WH-JBP,Jabalpur,ST-034,Satna,527.9,766.9,Medium Truck,30866.0,34280.51,20.2,26.2,0
SHP103408,2024-10-31,WH-IND,Indore,ST-036,Satna,632.9,298.5,Medium Truck,35255.66,37451.12,22.6,29.6,0
SHP100483,18-06-2024,WH-BPL,Bhopal,ST-006,Burhanpur,200.2,,LCV,6960.79,7366.29,9.9,8.8,1
SHP101955,25/09/2024,WH-GWL,Gwalior,ST-014,Bhopal,269.1,138.1,Mini Truck,5984.13,6166.98,10.5,11.3,0
SHP104846,22-10-2024,WH-BPL,Bhopal,ST-034,Satna,299.8,118.4,Mini Truck,8118.12,8789.48,12.0,13.9,0
SHP105010,02-10-2024,WH-BPL,Bhopal,ST-013,Khandwa,170.7,1126.3,Medium Truck,10599.41,10821.94,9.1,10.4,0
SHP100303,19/05/2024,WH-BPL,Bhopal,ST-017,khandwa,305.8,361.0,Medium Truck,20349.17,20838.89,12.4,13.9,0
SHP103615,16-04-2024,WH-GWL,Gwalior,ST-020,Ratlam,726.6,259.3,Medium Truck,48166.85,48562.01,25.2,33.1,0
SHP102222,2024-06-06,WH-JBP,Jabalpur,ST-016,Chhindwara,266.5,316.9,LCV,11569.48,,13.8,18.2,0
SHP104346,05/06/2024,WH-GWL,Gwalior,ST-038,Dewas,641.0,280.6,Mini Truck,13369.34,14789.89,24.9,30.5,0
SHP106861,15-01-2025,WH-JBP,Jabalpur,ST-008,Burhanpur,685.6,59.8,Medium Truck,39337.57,39735.48,25.3,24.1,1
SHP104448,21-04-2024,WH-GWL,Gwalior,ST-011,Bhopal,204.5,270.0,Mini Truck,5747.55,5974.52,8.7,11.5,0
SHP102352,2024-04-05,WH-BPL,Bhopal,ST-007,Indore,407.3,675.9,Mini Truck,11422.84,11457.32,16.6,15.1,1
SHP102559,24/09/2024,WH-IND,Indore,ST-008,Burhanpur,108.2,331.9,LCV,4372.32,4375.3,6.4,6.3,1
SHP104004,02/07/2024,WH-GWL,Gwalior,ST-015,jabalpur,196.0,307.9,Mini Truck,4928.3,4996.26,11.9,14.2,0
SHP104505,2024-11-30,WH-GWL,Gwalior,ST-019,jabalpur,489.6,302.3,LCV,20494.6,22590.62,19.8,27.8,0
SHP104174,13-11-2024,WH-JBP,Jabalpur,ST-026,satna,459.3,164.6,LCV,15965.65,16909.56,17.7,17.2,1
SHP100185,11/08/2024,WH-IND,Indore,ST-009,Vidisha,244.4,770.2,LCV,9824.48,9937.35,11.0,13.4,0
SHP100943,15-07-2024,WH-GWL,Gwalior,ST-014,Bhopal,252.0,733.0,LCV,9160.51,9941.58,10.3,15.9,0
SHP103919,08/06/2024,WH-JBP,Jabalpur,ST-015,Jabalpur,357.5,178.5,LCV,13795.59,14759.81,13.2,15.5,0
SHP100593,04/06/2024,WH-IND,Indore,ST-038,Dewas,415.9,276.6,LCV,17667.28,19235.16,17.8,18.5,1
SHP103872,27-12-2024,WH-JBP,Jabalpur,ST-029,Bhopal,741.0,203.5,LCV,25571.56,26901.47,25.9,27.7,0
SHP103425,2024-12-20,WH-BPL,Bhopal,ST-016,Chhindwara,172.1,758.7,Medium Truck,11374.96,11648.49,8.3,9.2,0
SHP104819,2024-05-07,WH-IND,Indore,ST-029,Bhopal,443.0,53.3,LCV,16874.92,18601.2,16.9,23.0,0
SHP100976,2024-08-28,WH-JBP,Jabalpur,ST-014,Bhopal,226.9,135.9,Medium Truck,13366.55,14555.63,9.6,13.2,0
SHP106755,2025-01-01,WH-JBP,Jabalpur,ST-019,Jabalpur,651.3,373.3,Medium Truck,37025.41,39308.72,24.2,27.9,0
SHP106717,22/12/2024,WH-BPL,Bhopal,ST-019,Jabalpur,324.8,941.0,Medium Truck,20637.53,22512.72,14.1,20.7,0
SHP108011,13-06-2024,WH-GWL,Gwalior,ST-029,Bhopal,435.5,100.6,Medium Truck,28085.07,30654.91,19.0,17.3,1
SHP104586,07/04/2024,WH-JBP,Jabalpur,ST-031,Jabalpur,294.3,1059.5,LCV,11761.49,12037.24,12.5,16.9,0
SHP107369,18/09/2024,WH-JBP,Jabalpur,ST-003,Jabalpur,756.1,378.9,Mini Truck,21738.89,21991.03,29.0,24.8,1
SHP108218,2024-05-28,WH-BPL,Bhopal,ST-021,Ratlam,336.7,515.6,Mini Truck,8754.07,8915.81,16.4,14.7,1
SHP105381,2024-12-30,WH-BPL,Bhopal,ST-011,Bhopal,221.5,387.1,Medium Truck,12509.73,13465.3,12.7,16.7,0
SHP104124,2024-09-14,WH-BPL,Bhopal,ST-007,Indore,387.4,253.5,Mini Truck,11170.46,11320.9,16.8,17.1,1
SHP106623,2024-10-09,WH-BPL,Bhopal,ST-017,khandwa,302.9,489.1,Mini Truck,8672.15,8755.51,14.7,13.2,1
SHP106599,10-11-2024,WH-BPL,Bhopal,ST-015,Jabalpur,426.7,520.1,Mini Truck,10726.33,11638.42,17.3,18.3,0
SHP103840,05-01-2025,WH-JBP,Jabalpur,ST-002,Ratlam,765.2,106.8,LCV,31540.56,31575.38,28.0,41.6,0
SHP106554,2024-11-14,WH-JBP,Jabalpur,ST-006,Burhanpur,356.2,193.3,Medium Truck,23871.5,24926.56,16.0,14.3,1
SHP106349,09/01/2025,WH-IND,Indore,ST-040,Gwalior,662.4,203.6,Mini Truck,15169.95,15404.23,24.5,38.3,0
SHP107745,2024-12-26,WH-IND,INDORE,ST-024,Vidisha,207.9,799.3,Medium Truck,12471.15,13254.02,11.4,17.5,0
SHP103561,16-08-2024,WH-JBP,Jabalpur,ST-012,Chhindwara,579.0,233.8,Mini Truck,15858.81,16145.47,21.7,23.2,0
SHP101517,2024-07-28,WH-JBP,Jabalpur,ST-018,Satna,309.5,336.9,LCV,11830.28,12291.29,15.7,24.6,0
SHP107557,2024-11-26,WH-IND,Indore,ST-014,Bhopal,503.8,538.7,Medium Truck,31202.86,31832.66,18.3,15.5,1
SHP100247,28-08-2024,WH-IND,Indore,ST-007,Indore,354.8,978.9,LCV,11846.42,12479.87,14.5,19.0,0
SHP104952,2024-11-25,WH-BPL,Bhopal,ST-037,Gwalior,409.6,266.0,Medium Truck,27210.62,28290.49,16.4,24.1,0
SHP102871,01/09/2024,WH-GWL,Gwalior,ST-033,Indore,500.6,55.3,LCV,17891.9,19501.72,18.1,27.6,0
SHP101456,2025-01-22,WH-GWL,Gwalior,ST-037,Gwalior,291.1,126.7,Mini Truck,7347.27,7422.62,14.9,21.9,0
SHP100596,01/04/2024,WH-IND,INDORE,ST-008,Burhanpur,111.6,890.8,Medium Truck,7458.42,8025.51,6.2,9.8,0
SHP104090,14-10-2024,WH-GWL,Gwalior,ST-014,Bhopal,285.4,292.7,Medium Truck,16364.41,17964.38,13.0,17.5,0
SHP106728,03-11-2024,WH-BPL,BHOPAL,ST-024,vidisha,204.8,349.0,LCV,7554.7,7885.05,11.5,10.9,1
SHP102200,05-10-2024,WH-GWL,Gwalior,ST-033,Indore,480.4,476.5,Medium Truck,32836.75,34795.36,20.2,18.3,1
SHP101733,08-12-2024,WH-BPL,Bhopal,ST-017,khandwa,275.1,51.2,Medium Truck,16423.68,18214.81,12.7,14.7,0
SHP101252,2024-04-07,WH-JBP,Jabalpur,ST-037,Gwalior,632.2,79.4,Mini Truck,17102.64,17605.46,24.4,33.9,0
SHP104439,19/09/2024,WH-BPL,Bhopal,ST-034,Satna,297.7,288.7,LCV,13486.54,13513.34,12.4,12.7,1
SHP101207,2025-01-07,WH-IND,Indore,ST-038,Dewas,439.0,111.9,Mini Truck,11980.24,12494.12,16.8,24.0,0
SHP107877,26-07-2024,WH-GWL,Gwalior,ST-032,Mandsaur,440.4,423.5,LCV,18604.78,19567.19,17.5,22.7,0
SHP107716,06/06/2024,WH-IND,Indore,ST-001,Gwalior,273.2,475.1,LCV,10421.68,10495.86,10.8,14.6,0
SHP106773,12/01/2025,WH-BPL,Bhopal,ST-039,Indore,110.8,520.6,Mini Truck,2663.31,2825.45,6.4,8.4,0
SHP107192,2025-01-07,WH-BPL,Bhopal,ST-030,Sagar,303.5,146.2,Medium Truck,16409.13,17890.69,12.3,14.2,0
SHP102195,20/07/2024,WH-GWL,Gwalior,ST-006,Burhanpur,634.5,433.4,Mini Truck,14392.6,14720.67,23.7,22.9,1
SHP107869,17/11/2024,WH-JBP,JABALPUR,ST-033,Indore,662.8,205.2,Mini Truck,14991.03,15991.38,25.3,20.4,1
SHP107195,2024-11-18,WH-JBP,Jabalpur,ST-036,Satna,436.2,,Medium Truck,27304.56,29581.33,16.3,15.6,1
SHP105874,25/10/2024,WH-IND,Indore,ST-037,Gwalior,419.7,334.1,Medium Truck,25793.98,26077.12,15.9,13.7,1
SHP103973,2024-06-04,WH-BPL,Bhopal,ST-002,Ratlam,470.5,346.7,LCV,18006.13,19456.99,20.0,21.3,0
SHP101196,15-07-2024,WH-GWL,Gwalior,ST-040,Gwalior,199.0,311.2,Mini Truck,4918.32,5183.03,11.8,13.2,0
SHP100913,31/10/2024,WH-BPL,Bhopal,ST-021,Ratlam,311.7,183.0,Mini Truck,7523.83,7902.82,15.7,18.8,0
SHP106710,24/10/2024,WH-BPL,Bhopal,ST-012,chhindwara,349.4,93.0,LCV,13312.24,13659.73,14.3,14.7,1
SHP104007,15-08-2024,WH-GWL,Gwalior,ST-018,Satna,221.6,185.4,Medium Truck,12752.22,13026.99,12.3,15.6,0
SHP102539,2024-08-24,WH-JBP,Jabalpur,ST-038,dewas,290.2,147.4,LCV,12239.52,12800.27,14.8,18.7,0
SHP107461,19/11/2024,WH-GWL,Gwalior,ST-016,Chhindwara,576.2,194.7,LCV,19837.99,21080.72,21.9,20.8,1
SHP107775,25/10/2024,WH-BPL,Bhopal,ST-014,Bhopal,254.3,428.8,Medium Truck,13690.1,14503.41,13.5,19.9,0
SHP101650,11-05-2024,WH-JBP,Jabalpur,ST-032,Mandsaur,78.6,51.0,LCV,2922.27,2926.4,4.7,5.8,0
SHP105170,2024-10-12,WH-JBP,Jabalpur,ST-008,Burhanpur,656.3,323.9,LCV,22361.76,23574.29,24.3,27.3,0
SHP100726,04/01/2025,WH-JBP,Jabalpur,ST-009,Vidisha,545.4,177.4,LCV,22824.78,23151.78,21.7,18.7,1
SHP102451,2024-07-20,WH-JBP,Jabalpur,ST-012,Chhindwara,563.0,259.0,Medium Truck,31500.87,32522.96,21.9,23.9,0
SHP107072,21-06-2024,WH-GWL,Gwalior,ST-036,Satna,94.9,168.4,LCV,3369.97,3499.88,5.3,7.2,0
SHP108230,2024-11-28,WH-IND,Indore,ST-010,Khandwa,492.6,92.6,Mini Truck,11155.19,11337.3,20.5,32.8,0
SHP104172,28/10/2024,WH-GWL,Gwalior,ST-006,burhanpur,593.1,593.3,LCV,25450.92,26057.16,21.1,22.0,1
SHP104320,30-06-2024,WH-GWL,Gwalior,ST-008,Burhanpur,603.0,519.9,Mini Truck,15285.24,15416.21,21.2,31.7,0
SHP105612,2024-09-05,WH-JBP,Jabalpur,ST-021,Ratlam,192.8,260.2,LCV,6451.94,7066.75,11.7,17.3,0
SHP104291,26/08/2024,WH-BPL,Bhopal,ST-006,burhanpur,204.3,142.6,Medium Truck,13231.72,13802.89,11.4,16.1,0
SHP106422,28-11-2024,WH-JBP,Jabalpur,ST-019,Jabalpur,588.1,182.6,Mini Truck,13110.76,14466.77,23.6,32.3,0
SHP102907,2024-10-10,WH-JBP,Jabalpur,ST-027,chhindwara,94.1,451.4,Mini Truck,2378.32,,8.2,11.3,0
SHP107751,14/08/2024,WH-BPL,Bhopal,ST-019,Jabalpur,316.1,317.1,LCV,11297.01,11416.98,12.6,13.5,0
SHP102744,2024-07-14,WH-JBP,Jabalpur,ST-024,Vidisha,427.6,748.0,Medium Truck,26064.0,26831.49,15.7,21.0,0
SHP102216,2024-07-24,WH-GWL,Gwalior,ST-008,Burhanpur,602.6,20.0,Mini Truck,16304.11,17043.98,22.7,26.0,0
SHP101213,11-10-2024,WH-JBP,Jabalpur,ST-038,Dewas,275.6,291.4,LCV,10114.26,11074.77,10.9,12.7,0
SHP103786,2024-08-13,WH-GWL,Gwalior,ST-040,Gwalior,200.7,440.1,Medium Truck,11640.33,12142.51,12.2,10.5,1
SHP105050,10/04/2024,WH-GWL,Gwalior,ST-037,Gwalior,279.9,722.3,LCV,11930.26,12734.03,11.9,15.3,0
SHP100774,2024-06-15,WH-GWL,Gwalior,ST-014,bhopal,251.2,162.0,Mini Truck,7493.59,7516.26,10.2,14.7,0
SHP101798,29/08/2024,WH-IND,Indore,ST-040,Gwalior,706.4,669.4,LCV,23939.56,25824.33,26.7,39.7,0
SHP107759,24-04-2024,WH-BPL,Bhopal,ST-036,Satna,501.0,233.2,Mini Truck,13561.46,14399.83,20.6,30.3,0
SHP105000,2024-11-02,WH-JBP,Jabalpur,ST-021,Ratlam,195.3,160.2,LCV,7457.14,7579.96,8.8,13.3,0
SHP107230,2025-01-25,WH-IND,Indore,ST-022,Bhopal,245.4,339.7,LCV,9206.98,9650.16,11.2,9.3,1
SHP102100,12-09-2024,WH-IND,Indore,ST-037,Gwalior,442.2,382.5,Mini Truck,11667.99,11715.91,16.1,15.7,1
SHP102396,2024-06-19,WH-GWL,GWALIOR,ST-008,Burhanpur,612.6,466.3,LCV,26228.56,27591.74,25.1,39.9,0
SHP104616,06/11/2024,WH-IND,Indore,ST-005,Indore,400.9,439.2,Medium Truck,19972.41,22188.44,16.7,14.1,1
SHP100860,23/10/2024,WH-BPL,Bhopal,ST-035,Rewa,67.3,283.3,Medium Truck,3981.07,4204.76,4.9,4.1,1
SHP101041,26-09-2024,WH-BPL,Bhopal,ST-028,Ujjain,377.9,808.0,Medium Truck,25571.4,25988.6,15.9,20.2,0
SHP101436,05/10/2024,WH-IND,Indore,ST-001,Gwalior,273.2,,Medium Truck,17038.2,17653.73,13.2,18.1,0
SHP101697,17/09/2024,WH-BPL,Bhopal,ST-024,Vidisha,192.5,118.6,Medium Truck,13458.57,13852.83,11.5,9.9,1
SHP103459,2024-10-07,WH-GWL,Gwalior,ST-012,Chhindwara,820.2,473.9,LCV,31162.22,31949.93,28.6,34.1,0
SHP106992,2024-12-12,WH-GWL,Gwalior,ST-010,Khandwa,92.8,302.7,Mini Truck,2449.48,2456.92,7.8,10.9,0
SHP103299,22-05-2024,WH-IND,Indore,ST-037,Gwalior,386.1,1165.2,LCV,14276.38,14674.44,14.9,17.3,0
SHP104389,12-06-2024,WH-IND,Indore,ST-011,Bhopal,352.9,790.2,LCV,14173.45,14369.67,13.3,12.9,1
SHP106465,13/01/2025,WH-IND,Indore,ST-022,Bhopal,257.8,599.7,LCV,9763.88,9902.44,10.9,9.3,1
SHP101309,02/07/2024,WH-JBP,Jabalpur,ST-004,Jabalpur,374.4,684.5,Medium Truck,22629.54,24600.08,14.8,16.5,0
SHP105302,2024-09-07,WH-BPL,Bhopal,ST-037,Gwalior,359.9,474.3,Medium Truck,23023.54,25295.97,14.6,13.3,1
SHP105894,14-04-2024,WH-JBP,Jabalpur,ST-015,jabalpur,342.4,756.0,Medium Truck,20528.22,21527.12,16.4,21.3,0
SHP106734,2024-10-18,WH-JBP,Jabalpur,ST-039,Indore,385.8,418.0,Medium Truck,25967.84,26017.84,15.6,12.9,1
SHP107089,2024-09-29,WH-GWL,Gwalior,ST-004,Jabalpur,590.0,375.5,LCV,23022.09,24951.51,24.0,37.2,0
SHP106963,08/07/2024,WH-JBP,Jabalpur,ST-030,Sagar,478.0,805.5,LCV,18058.14,18330.0,20.2,25.7,0
SHP104029,12/01/2025,WH-BPL,Bhopal,ST-022,Bhopal,468.2,665.0,Mini Truck,11965.14,12173.88,18.2,20.6,0
SHP103923,2024-07-27,WH-JBP,Jabalpur,ST-011,Bhopal,384.8,596.9,Medium Truck,26364.06,27880.01,18.0,17.1,1
SHP100142,10-08-2024,WH-BPL,Bhopal,ST-025,Mandsaur,421.4,384.0,Mini Truck,10894.79,11122.84,17.8,24.0,0
SHP102344,12-01-2025,WH-GWL,Gwalior,ST-009,Vidisha,760.9,791.8,Medium Truck,44364.74,46927.17,28.9,39.6,0
SHP105983,2025-01-18,WH-IND,Indore,ST-011,Bhopal,365.3,843.4,LCV,13846.8,14513.91,15.8,13.1,1
SHP108019,20-01-2025,WH-JBP,Jabalpur,ST-011,Bhopal,414.1,232.0,Mini Truck,8955.22,9712.32,15.9,17.3,0
SHP102447,2024-11-28,WH-BPL,Bhopal,ST-033,Indore,404.9,60.7,LCV,16323.53,,17.6,23.9,0
SHP107305,03-05-2024,WH-GWL,Gwalior,ST-035,Rewa,440.9,356.1,Medium Truck,27925.21,28127.41,16.2,24.7,0
SHP100814,30-06-2024,WH-BPL,Bhopal,ST-037,Gwalior,387.3,471.8,Mini Truck,10599.56,10736.9,15.9,15.8,1
SHP104748,05-12-2024,WH-BPL,Bhopal,ST-011,Bhopal,210.7,180.2,LCV,7553.78,7945.49,12.5,18.9,0
SHP101835,26-10-2024,WH-GWL,Gwalior,ST-035,Rewa,429.2,335.9,Medium Truck,23068.76,24394.3,15.6,25.0,0
SHP103737,2025-01-15,WH-IND,INDORE,ST-038,Dewas,422.4,66.5,Mini Truck,9796.98,10225.38,16.6,16.7,1
SHP102221,16-10-2024,WH-JBP,Jabalpur,ST-039,Indore,373.2,387.3,LCV,15263.23,16164.19,15.7,20.8,0
SHP104941,25-12-2024,WH-GWL,Gwalior,ST-005,Indore,335.7,267.5,Medium Truck,21116.88,21384.17,13.9,11.1,1
SHP100022,2024-06-02,WH-GWL,Gwalior,ST-015,Jabalpur,188.4,103.8,Medium Truck,11590.15,12078.79,8.1,8.1,1
SHP103957,06-06-2024,WH-BPL,Bhopal,ST-032,Mandsaur,381.9,163.2,Medium Truck,23520.18,25937.77,16.3,14.1,1
SHP101021,11-05-2024,WH-GWL,Gwalior,ST-036,Satna,100.8,36.0,Mini Truck,2675.26,2693.83,6.0,8.1,0
SHP100342,29-10-2024,WH-BPL,Bhopal,ST-013,Khandwa,170.2,231.7,LCV,6815.73,7426.91,7.4,7.5,1
SHP106292,31/07/2024,WH-JBP,Jabalpur,ST-020,Ratlam,508.3,,Mini Truck,12100.99,12985.58,19.3,16.8,1
SHP102882,28-09-2024,WH-GWL,Gwalior,ST-017,Khandwa,653.7,618.9,LCV,22441.81,23085.48,24.5,33.3,0
SHP100810,31/12/2024,WH-JBP,Jabalpur,ST-007,Indore,697.3,595.1,Medium Truck,46498.12,50071.83,26.8,28.3,0
SHP107688,02-11-2024,WH-IND,Indore,ST-037,Gwalior,404.4,396.2,Mini Truck,10945.96,11467.4,17.9,17.7,1
SHP101906,03-07-2024,WH-JBP,Jabalpur,ST-025,mandsaur,703.9,371.9,LCV,30327.55,30536.76,24.0,27.5,0
SHP106951,27-12-2024,WH-JBP,JABALPUR,ST-025,Mandsaur,665.5,493.6,Mini Truck,14872.62,16205.07,23.4,26.9,0
SHP105506,31-08-2024,WH-JBP,Jabalpur,ST-025,Mandsaur,721.6,385.3,Mini Truck,17320.24,17413.97,26.7,41.3,0
SHP105243,04-01-2025,WH-BPL,Bhopal,ST-036,Satna,472.7,777.6,Medium Truck,28229.62,29981.47,19.3,17.0,1
SHP104618,29-04-2024,WH-BPL,Bhopal,ST-031,Jabalpur,86.9,157.4,LCV,3804.67,3965.25,8.4,8.6,1
SHP102153,2024-08-26,WH-BPL,Bhopal,ST-037,Gwalior,400.8,297.7,LCV,14023.54,15101.81,16.9,21.8,0
SHP101393,31/07/2024,WH-GWL,Gwalior,ST-011,bhopal,191.1,426.8,Mini Truck,5108.26,5428.97,8.1,8.7,0
SHP107795,09-04-2024,WH-BPL,Bhopal,ST-028,Ujjain,378.3,164.4,Medium Truck,25839.01,26294.56,15.0,23.4,0
SHP108130,03-05-2024,WH-GWL,Gwalior,ST-022,Bhopal,769.1,255.3,Mini Truck,19377.94,20939.48,26.4,27.2,1
SHP101090,25/10/2024,WH-BPL,Bhopal,ST-037,Gwalior,396.6,61.4,LCV,12796.63,14072.29,17.6,25.1,0
SHP100868,02-11-2024,WH-IND,Indore,ST-008,Burhanpur,119.8,221.3,Mini Truck,2997.61,3042.57,8.4,12.8,0
SHP101921,30-12-2024,WH-JBP,JABALPUR,ST-033,indore,744.2,285.0,Mini Truck,20187.22,21801.36,28.0,27.2,1
SHP103797,08/01/2025,WH-GWL,Gwalior,ST-003,Jabalpur,614.5,948.3,Medium Truck,42868.73,43169.73,22.0,27.2,0
SHP108043,19-01-2025,WH-GWL,Gwalior,ST-019,Jabalpur,508.4,323.5,LCV,17262.02,19078.02,18.4,19.1,1
SHP103970,2024-07-01,WH-JBP,Jabalpur,ST-005,Indore,180.6,150.2,Mini Truck,4590.57,4803.09,11.4,12.3,0
SHP103028,06-08-2024,WH-GWL,Gwalior,ST-029,Bhopal,375.4,272.3,LCV,13642.1,14132.86,14.9,23.4,0
SHP105181,05-04-2024,WH-BPL,Bhopal,ST-027,Chhindwara,429.5,307.4,Medium Truck,25601.85,26650.29,15.7,14.0,1
SHP104850,2024-04-29,WH-GWL,Gwalior,ST-021,Ratlam,284.7,242.2,Mini Truck,7414.24,7580.78,13.7,21.4,0
SHP103524,18/06/2024,WH-JBP,Jabalpur,ST-025,Mandsaur,668.9,225.0,Mini Truck,17662.25,18804.26,23.6,27.2,0
SHP101186,28/10/2024,WH-GWL,Gwalior,ST-018,Satna,221.7,,Medium Truck,15213.68,15539.22,11.4,13.1,0
SHP107350,28-11-2024,WH-BPL,Bhopal,ST-005,Indore,187.6,294.8,LCV,8008.0,8347.38,9.0,8.9,1
SHP103032,2025-01-18,WH-GWL,Gwalior,ST-006,Burhanpur,627.5,330.8,Mini Truck,15547.83,16477.33,24.9,34.4,0
SHP105068,2024-04-25,WH-BPL,BHOPAL,ST-010,Khandwa,347.9,,Medium Truck,21899.52,24066.14,15.3,17.3,0
SHP100194,03-09-2024,WH-JBP,Jabalpur,ST-014,Bhopal,214.9,160.1,LCV,7488.71,8185.88,9.2,8.5,1
SHP103518,2024-04-06,WH-IND,Indore,ST-038,Dewas,448.7,1588.2,Medium Truck,26112.37,26848.66,17.6,15.6,1
SHP101897,2024-05-12,WH-JBP,Jabalpur,ST-025,Mandsaur,709.0,449.7,Medium Truck,45592.8,47775.77,24.6,36.9,0
SHP106757,19/08/2024,WH-IND,Indore,ST-024,Vidisha,214.0,179.6,Medium Truck,13484.96,14299.53,9.6,13.1,0
SHP107669,10/06/2024,WH-GWL,Gwalior,ST-007,Indore,445.8,164.8,Medium Truck,31191.24,31794.84,19.8,24.6,0
SHP107907,16-04-2024,WH-BPL,Bhopal,ST-021,ratlam,324.2,834.2,LCV,13851.39,14435.04,14.0,20.3,0
SHP102005,05/06/2024,WH-JBP,Jabalpur,ST-006,Burhanpur,310.1,551.0,Mini Truck,7783.29,,14.4,20.4,0
SHP105680,2024-11-24,WH-BPL,Bhopal,ST-036,Satna,484.8,70.0,Mini Truck,11122.13,11499.04,17.9,16.3,1
SHP102906,29/12/2024,WH-BPL,Bhopal,ST-023,vidisha,359.2,580.5,Mini Truck,9318.19,10233.68,17.0,14.8,1
SHP104056,28-07-2024,WH-GWL,Gwalior,ST-007,Indore,408.8,64.2,LCV,15414.35,16568.29,17.1,23.9,0
SHP103390,2024-04-25,WH-IND,Indore,ST-035,Rewa,144.3,172.6,LCV,5402.77,5877.69,10.0,9.8,1
SHP104543,2025-01-11,WH-JBP,JABALPUR,ST-019,Jabalpur,665.8,668.4,LCV,24924.66,26204.17,24.0,34.8,0
SHP100088,2024-10-08,WH-GWL,Gwalior,ST-011,Bhopal,216.2,404.1,Medium Truck,11294.22,12433.26,9.8,12.9,0
SHP103433,2024-05-28,WH-BPL,Bhopal,ST-002,Ratlam,463.7,132.0,Medium Truck,31918.73,33576.54,17.5,19.3,0
SHP106187,01-05-2024,WH-GWL,Gwalior,ST-039,Indore,342.0,395.1,Medium Truck,22195.21,24518.82,14.7,16.6,0
SHP105363,26-11-2024,WH-JBP,Jabalpur,ST-017,Khandwa,546.0,234.6,LCV,18926.34,20210.16,20.3,28.5,0
SHP100803,2024-11-08,WH-IND,Indore,ST-012,Chhindwara,260.4,477.0,LCV,10720.85,11238.78,13.1,11.3,1
SHP103051,08/08/2024,WH-GWL,Gwalior,ST-032,Mandsaur,472.9,378.3,Medium Truck,29809.59,31661.44,19.4,26.9,0
SHP101866,30/11/2024,WH-BPL,Bhopal,ST-034,Satna,311.5,222.6,Mini Truck,7917.43,8262.51,14.3,19.0,0
