shipment_id,order_date,warehouse_id,warehouse_city,store_id,store_city,distance_km,weight_kg,transport_mode,planned_cost_inr,actual_cost_inr,cost_per_km,promised_delivery_hrs,actual_delivery_hrs,on_time_flag
SHP103459,2024-10-07,WH-GWL,Gwalior,ST-012,Chhindwara,820.2,473.9,LCV,31162.22,31949.93,38.95,28.6,34.1,0
SHP106992,2024-12-12,WH-GWL,Gwalior,ST-010,Khandwa,92.8,302.7,Mini Truck,2449.48,2456.92,26.48,7.8,10.9,0
SHP103299,2024-05-22,WH-IND,Indore,ST-037,Gwalior,386.1,1165.2,LCV,14276.38,14674.44,38.01,14.9,17.3,0
SHP104389,2024-06-12,WH-IND,Indore,ST-011,Bhopal,352.9,790.2,LCV,14173.45,14369.67,40.72,13.3,12.9,1
SHP106465,2025-01-13,WH-IND,Indore,ST-022,Bhopal,257.8,599.7,LCV,9763.88,9902.44,38.41,10.9,9.3,1
SHP101309,2024-07-02,WH-JBP,Jabalpur,ST-004,Jabalpur,374.4,684.5,Medium Truck,22629.54,24600.08,65.71,14.8,16.5,0
SHP105302,2024-09-07,WH-BPL,Bhopal,ST-037,Gwalior,359.9,474.3,Medium Truck,23023.54,25295.97,70.29,14.6,13.3,1
SHP105894,2024-04-14,WH-JBP,Jabalpur,ST-015,Jabalpur,342.4,756.0,Medium Truck,20528.22,21527.12,62.87,16.4,21.3,0
SHP106734,2024-10-18,WH-JBP,Jabalpur,ST-039,Indore,385.8,418.0,Medium Truck,25967.84,26017.84,67.44,15.6,12.9,1
SHP107089,2024-09-29,WH-GWL,Gwalior,ST-004,Jabalpur,590.0,375.5,LCV,23022.09,24951.51,42.29,24.0,37.2,0
SHP106963,2024-07-08,WH-JBP,Jabalpur,ST-030,Sagar,478.0,805.5,LCV,18058.14,18330.0,38.35,20.2,25.7,0
SHP104029,2025-01-12,WH-BPL,Bhopal,ST-022,Bhopal,468.2,665.0,Mini Truck,11965.14,12173.88,26.0,18.2,20.6,0
SHP103923,2024-07-27,WH-JBP,Jabalpur,ST-011,Bhopal,384.8,596.9,Medium Truck,26364.06,27880.01,72.45,18.0,17.1,1
SHP100142,2024-08-10,WH-BPL,Bhopal,ST-025,Mandsaur,421.4,384.0,Mini Truck,10894.79,11122.84,26.39,17.8,24.0,0
SHP102344,2025-01-12,WH-GWL,Gwalior,ST-009,Vidisha,760.9,791.8,Medium Truck,44364.74,46927.17,61.67,28.9,39.6,0
SHP105983,2025-01-18,WH-IND,Indore,ST-011,Bhopal,365.3,843.4,LCV,13846.8,14513.91,39.73,15.8,13.1,1
SHP108019,2025-01-20,WH-JBP,Jabalpur,ST-011,Bhopal,414.1,232.0,Mini Truck,8955.22,9712.32,23.45,15.9,17.3,0
SHP102447,2024-11-28,WH-BPL,Bhopal,ST-033,Indore,404.9,60.7,LCV,16323.53,15369.285,37.96,17.6,23.9,0
SHP107305,2024-05-03,WH-GWL,Gwalior,ST-035,Rewa,440.9,356.1,Medium Truck,27925.21,28127.41,63.8,16.2,24.7,0
SHP100814,2024-06-30,WH-BPL,Bhopal,ST-037,Gwalior,387.3,471.8,Mini Truck,10599.56,10736.9,27.72,15.9,15.8,1
SHP104748,2024-12-05,WH-BPL,Bhopal,ST-011,Bhopal,210.7,180.2,LCV,7553.78,7945.49,37.71,12.5,18.9,0
SHP101835,2024-10-26,WH-GWL,Gwalior,ST-035,Rewa,429.2,335.9,Medium Truck,23068.76,24394.3,56.84,15.6,25.0,0
SHP103737,2025-01-15,WH-IND,Indore,ST-038,Dewas,422.4,66.5,Mini Truck,9796.98,10225.38,24.21,16.6,16.7,1
SHP102221,2024-10-16,WH-JBP,Jabalpur,ST-039,Indore,373.2,387.3,LCV,15263.23,16164.19,43.31,15.7,20.8,0
SHP104941,2024-12-25,WH-GWL,Gwalior,ST-005,Indore,335.7,267.5,Medium Truck,21116.88,21384.17,63.7,13.9,11.1,1
SHP100022,2024-06-02,WH-GWL,Gwalior,ST-015,Jabalpur,188.4,103.8,Medium Truck,11590.15,12078.79,64.11,8.1,8.1,1
SHP103957,2024-06-06,WH-BPL,Bhopal,ST-032,Mandsaur,381.9,163.2,Medium Truck,23520.18,25937.77,67.92,16.3,14.1,1
SHP101021,2024-05-11,WH-GWL,Gwalior,ST-036,Satna,100.8,36.0,Mini Truck,2675.26,2693.83,26.72,6.0,8.1,0
SHP100342,2024-10-29,WH-BPL,Bhopal,ST-013,Khandwa,170.2,231.7,LCV,6815.73,7426.91,43.64,7.4,7.5,1
SHP106292,2024-07-31,WH-JBP,Jabalpur,ST-020,Ratlam,508.3,301.1,Mini Truck,12100.99,12985.58,25.55,19.3,16.8,1
SHP100810,2024-12-31,WH-JBP,Jabalpur,ST-007,Indore,697.3,595.1,Medium Truck,46498.12,50071.83,71.81,26.8,28.3,0
SHP107688,2024-11-02,WH-IND,Indore,ST-037,Gwalior,404.4,396.2,Mini Truck,10945.96,11467.4,28.36,17.9,17.7,1
SHP101906,2024-07-03,WH-JBP,Jabalpur,ST-025,Mandsaur,703.9,371.9,LCV,30327.55,30536.76,43.38,24.0,27.5,0
SHP106951,2024-12-27,WH-JBP,Jabalpur,ST-025,Mandsaur,665.5,493.6,Mini Truck,14872.62,16205.07,24.35,23.4,26.9,0
SHP105506,2024-08-31,WH-JBP,Jabalpur,ST-025,Mandsaur,721.6,385.3,Mini Truck,17320.24,17413.97,24.13,26.7,41.3,0
SHP105243,2025-01-04,WH-BPL,Bhopal,ST-036,Satna,472.7,777.6,Medium Truck,28229.62,29981.47,63.43,19.3,17.0,1
SHP104618,2024-04-29,WH-BPL,Bhopal,ST-031,Jabalpur,86.9,157.4,LCV,3804.67,3965.25,45.63,8.4,8.6,1
SHP102153,2024-08-26,WH-BPL,Bhopal,ST-037,Gwalior,400.8,297.7,LCV,14023.54,15101.81,37.68,16.9,21.8,0
SHP101393,2024-07-31,WH-GWL,Gwalior,ST-011,Bhopal,191.1,426.8,Mini Truck,5108.26,5428.97,28.41,8.1,8.7,0
SHP107795,2024-04-09,WH-BPL,Bhopal,ST-028,Ujjain,378.3,164.4,Medium Truck,25839.01,26294.56,69.51,15.0,23.4,0
SHP108130,2024-05-03,WH-GWL,Gwalior,ST-022,Bhopal,769.1,255.3,Mini Truck,19377.94,20939.48,27.23,26.4,27.2,1
SHP101090,2024-10-25,WH-BPL,Bhopal,ST-037,Gwalior,396.6,61.4,LCV,12796.63,14072.29,35.48,17.6,25.1,0
SHP100868,2024-11-02,WH-IND,Indore,ST-008,Burhanpur,119.8,221.3,Mini Truck,2997.61,3042.57,25.4,8.4,12.8,0
SHP101921,2024-12-30,WH-JBP,Jabalpur,ST-033,Indore,744.2,285.0,Mini Truck,20187.22,21801.36,29.3,28.0,27.2,1
SHP103797,2025-01-08,WH-GWL,Gwalior,ST-003,Jabalpur,614.5,948.3,Medium Truck,42868.73,43169.73,70.25,22.0,27.2,0
SHP108043,2025-01-19,WH-GWL,Gwalior,ST-019,Jabalpur,508.4,323.5,LCV,17262.02,19078.02,37.53,18.4,19.1,1
SHP103970,2024-07-01,WH-JBP,Jabalpur,ST-005,Indore,180.6,150.2,Mini Truck,4590.57,4803.09,26.6,11.4,12.3,0
SHP103028,2024-08-06,WH-GWL,Gwalior,ST-029,Bhopal,375.4,272.3,LCV,13642.1,14132.86,37.65,14.9,23.4,0
SHP105181,2024-04-05,WH-BPL,Bhopal,ST-027,Chhindwara,429.5,307.4,Medium Truck,25601.85,26650.29,62.05,15.7,14.0,1
SHP104850,2024-04-29,WH-GWL,Gwalior,ST-021,Ratlam,284.7,242.2,Mini Truck,7414.24,7580.78,26.63,13.7,21.4,0
SHP103524,2024-06-18,WH-JBP,Jabalpur,ST-025,Mandsaur,668.9,225.0,Mini Truck,17662.25,18804.26,28.11,23.6,27.2,0
SHP101186,2024-10-28,WH-GWL,Gwalior,ST-018,Satna,221.7,360.6,Medium Truck,15213.68,15539.22,70.09,11.4,13.1,0
SHP107350,2024-11-28,WH-BPL,Bhopal,ST-005,Indore,187.6,294.8,LCV,8008.0,8347.38,44.5,9.0,8.9,1
SHP103032,2025-01-18,WH-GWL,Gwalior,ST-006,Burhanpur,627.5,330.8,Mini Truck,15547.83,16477.33,26.26,24.9,34.4,0
SHP105068,2024-04-25,WH-BPL,Bhopal,ST-010,Khandwa,347.9,360.6,Medium Truck,21899.52,24066.14,69.18,15.3,17.3,0
SHP100194,2024-09-03,WH-JBP,Jabalpur,ST-014,Bhopal,214.9,160.1,LCV,7488.71,8185.88,38.09,9.2,8.5,1
SHP103518,2024-04-06,WH-IND,Indore,ST-038,Dewas,448.7,1588.2,Medium Truck,26112.37,26848.66,59.84,17.6,15.6,1
SHP101897,2024-05-12,WH-JBP,Jabalpur,ST-025,Mandsaur,709.0,449.7,Medium Truck,45592.8,47775.77,67.38,24.6,36.9,0
SHP106757,2024-08-19,WH-IND,Indore,ST-024,Vidisha,214.0,179.6,Medium Truck,13484.96,14299.53,66.82,9.6,13.1,0
SHP107669,2024-06-10,WH-GWL,Gwalior,ST-007,Indore,445.8,164.8,Medium Truck,31191.24,31794.84,71.32,19.8,24.6,0
SHP107907,2024-04-16,WH-BPL,Bhopal,ST-021,Ratlam,324.2,834.2,LCV,13851.39,14435.04,44.53,14.0,20.3,0
SHP102005,2024-06-05,WH-JBP,Jabalpur,ST-006,Burhanpur,310.1,551.0,Mini Truck,7783.29,9798.4,31.6,14.4,20.4,0
SHP105680,2024-11-24,WH-BPL,Bhopal,ST-036,Satna,484.8,70.0,Mini Truck,11122.13,11499.04,23.72,17.9,16.3,1
SHP102906,2024-12-29,WH-BPL,Bhopal,ST-023,Vidisha,359.2,580.5,Mini Truck,9318.19,10233.68,28.49,17.0,14.8,1
SHP104056,2024-07-28,WH-GWL,Gwalior,ST-007,Indore,408.8,64.2,LCV,15414.35,16568.29,40.53,17.1,23.9,0
SHP103390,2024-04-25,WH-IND,Indore,ST-035,Rewa,144.3,172.6,LCV,5402.77,5877.69,40.73,10.0,9.8,1
SHP104543,2025-01-11,WH-JBP,Jabalpur,ST-019,Jabalpur,665.8,668.4,LCV,24924.66,26204.17,39.36,24.0,34.8,0
SHP100088,2024-10-08,WH-GWL,Gwalior,ST-011,Bhopal,216.2,404.1,Medium Truck,11294.22,12433.26,57.51,9.8,12.9,0
SHP103433,2024-05-28,WH-BPL,Bhopal,ST-002,Ratlam,463.7,132.0,Medium Truck,31918.73,33576.54,72.41,17.5,19.3,0
SHP106187,2024-05-01,WH-GWL,Gwalior,ST-039,Indore,342.0,395.1,Medium Truck,22195.21,24518.82,71.69,14.7,16.6,0
SHP105363,2024-11-26,WH-JBP,Jabalpur,ST-017,Khandwa,546.0,234.6,LCV,18926.34,20210.16,37.01,20.3,28.5,0
SHP100803,2024-11-08,WH-IND,Indore,ST-012,Chhindwara,260.4,477.0,LCV,10720.85,11238.78,43.16,13.1,11.3,1
SHP103051,2024-08-08,WH-GWL,Gwalior,ST-032,Mandsaur,472.9,378.3,Medium Truck,29809.59,31661.44,66.95,19.4,26.9,0
SHP101866,2024-11-30,WH-BPL,Bhopal,ST-034,Satna,311.5,222.6,Mini Truck,7917.43,8262.51,26.52,14.3,19.0,0
SHP107885,2024-12-11,WH-JBP,Jabalpur,ST-025,Mandsaur,677.7,194.3,Mini Truck,18441.94,18695.4,27.59,23.3,37.2,0
SHP104246,2024-12-21,WH-GWL,Gwalior,ST-024,Vidisha,637.2,512.2,LCV,26546.11,26623.19,41.78,24.3,25.5,1
SHP108084,2024-05-21,WH-IND,Indore,ST-037,Gwalior,405.1,270.1,Mini Truck,11102.98,12021.09,29.67,17.7,19.3,0
SHP102791,2024-08-23,WH-GWL,Gwalior,ST-007,Indore,420.2,193.8,LCV,18460.07,19064.05,45.37,16.2,20.7,0
SHP105279,2024-04-30,WH-GWL,Gwalior,ST-014,Bhopal,251.8,1194.2,LCV,10688.96,11639.0,46.22,13.6,15.1,0
SHP108138,2024-07-23,WH-IND,Indore,ST-008,Burhanpur,107.8,159.3,LCV,4643.46,4826.66,44.77,8.8,7.7,1
SHP108214,2024-04-06,WH-GWL,Gwalior,ST-030,Sagar,221.2,539.4,Medium Truck,13759.73,14810.75,66.96,9.1,13.2,0
SHP100859,2024-06-21,WH-IND,Indore,ST-035,Rewa,146.5,1029.3,LCV,6179.12,6277.53,42.85,10.6,9.9,1
SHP100109,2024-08-15,WH-GWL,Gwalior,ST-009,Vidisha,773.3,166.2,Medium Truck,49484.64,50166.08,64.87,27.4,32.1,0
SHP108212,2024-09-07,WH-BPL,Bhopal,ST-033,Indore,374.0,557.7,Mini Truck,10158.33,11130.74,29.76,14.3,20.3,0
SHP102933,2025-01-03,WH-IND,Indore,ST-020,Ratlam,197.8,559.3,Mini Truck,5081.91,5382.99,27.21,9.4,11.1,0
SHP100998,2024-04-27,WH-IND,Indore,ST-029,Bhopal,417.5,184.5,Medium Truck,25725.27,26348.03,63.11,17.5,18.0,1
SHP101872,2024-10-24,WH-GWL,Gwalior,ST-039,Indore,311.1,271.8,LCV,11286.96,12185.66,39.17,13.7,18.1,0
SHP101974,2024-09-12,WH-IND,Indore,ST-035,Rewa,152.3,360.6,Medium Truck,8605.53,9272.3,60.88,8.4,7.4,1
SHP102566,2024-10-18,WH-BPL,Bhopal,ST-009,Vidisha,322.6,220.1,Medium Truck,16171.22,17780.74,55.12,15.8,25.3,0
SHP100866,2024-09-30,WH-JBP,Jabalpur,ST-018,Satna,307.9,76.6,Medium Truck,18691.74,19685.93,63.94,13.3,19.5,0
SHP100876,2024-08-13,WH-GWL,Gwalior,ST-037,Gwalior,306.5,288.4,LCV,12702.22,13314.18,43.44,14.4,22.8,0
SHP100767,2025-01-10,WH-GWL,Gwalior,ST-035,Rewa,459.4,218.8,Medium Truck,25499.37,27197.34,59.2,18.2,21.6,0
SHP104745,2024-12-28,WH-GWL,Gwalior,ST-036,Satna,89.6,181.3,Mini Truck,1916.92,2059.62,22.99,5.6,4.6,1
SHP101163,2024-10-30,WH-GWL,Gwalior,ST-015,Jabalpur,203.4,116.3,Mini Truck,4987.42,5315.94,26.14,10.1,9.1,1
SHP102843,2024-05-31,WH-GWL,Gwalior,ST-007,Indore,447.7,332.5,Medium Truck,29546.03,31794.29,71.02,18.5,19.1,1
SHP105284,2024-05-21,WH-JBP,Jabalpur,ST-032,Mandsaur,75.7,168.0,Medium Truck,4381.85,4807.24,63.5,6.6,8.7,0
SHP101314,2024-11-23,WH-JBP,Jabalpur,ST-004,Jabalpur,391.9,730.9,Medium Truck,26436.46,27841.94,71.04,15.3,23.0,0
SHP102166,2025-01-04,WH-JBP,Jabalpur,ST-008,Burhanpur,624.3,650.4,Medium Truck,33947.97,36806.25,58.96,22.4,20.3,1
SHP104926,2024-08-26,WH-IND,Indore,ST-005,Indore,410.7,381.4,Mini Truck,11033.73,12070.1,29.39,16.5,17.8,0
SHP105545,2024-08-04,WH-GWL,Gwalior,ST-038,Dewas,624.9,272.5,Medium Truck,35962.86,39749.26,63.61,24.0,34.2,0
SHP101978,2024-12-22,WH-JBP,Jabalpur,ST-022,Bhopal,806.3,268.0,LCV,30221.57,32348.68,40.12,28.1,27.7,1
SHP100650,2024-05-15,WH-IND,Indore,ST-001,Gwalior,271.3,721.6,Medium Truck,15897.8,17531.45,64.62,14.4,20.5,0
SHP100156,2024-12-08,WH-BPL,Bhopal,ST-031,Jabalpur,83.5,564.8,LCV,3589.51,3832.89,45.9,5.8,7.9,0
SHP103398,2024-08-12,WH-JBP,Jabalpur,ST-018,Satna,303.6,331.9,LCV,10179.81,10687.82,35.2,12.9,17.3,0
SHP103654,2024-05-04,WH-BPL,Bhopal,ST-010,Khandwa,332.8,207.6,Mini Truck,9697.37,9704.72,29.16,12.7,11.5,1
SHP105969,2024-08-17,WH-IND,Indore,ST-005,Indore,366.4,503.5,LCV,13602.19,13667.91,37.3,16.5,17.4,0
SHP107211,2024-09-22,WH-BPL,Bhopal,ST-003,Jabalpur,444.2,55.4,LCV,16022.49,17049.67,38.38,16.1,15.8,1
SHP103931,2024-08-30,WH-IND,Indore,ST-039,Indore,237.4,268.0,LCV,8359.78,9028.67,38.03,9.9,12.0,0
SHP102168,2024-08-30,WH-IND,Indore,ST-024,Vidisha,223.6,315.0,LCV,9351.38,9715.24,43.45,11.6,10.1,1
SHP107934,2024-12-11,WH-GWL,Gwalior,ST-007,Indore,447.9,181.2,Mini Truck,11970.99,13214.08,29.5,19.2,20.1,1
SHP106496,2024-04-05,WH-BPL,Bhopal,ST-009,Vidisha,323.5,93.6,LCV,12952.8,13182.29,40.75,14.0,16.2,0
SHP105058,2025-01-21,WH-BPL,Bhopal,ST-034,Satna,298.8,251.4,Medium Truck,18856.78,20419.71,68.34,13.1,16.0,0
SHP100789,2024-04-12,WH-JBP,Jabalpur,ST-007,Indore,645.5,101.7,LCV,23389.12,24883.81,38.55,24.0,22.8,1
SHP107676,2024-08-02,WH-GWL,Gwalior,ST-024,Vidisha,614.2,402.2,LCV,26066.1,26648.04,43.39,24.1,34.4,0
SHP105999,2024-04-28,WH-BPL,Bhopal,ST-023,Vidisha,397.7,482.2,Medium Truck,21873.34,22755.5,57.22,16.8,15.8,1
SHP103766,2024-04-25,WH-BPL,Bhopal,ST-028,Ujjain,346.3,874.4,LCV,14439.23,14769.43,42.65,15.3,21.2,0
SHP102694,2024-12-27,WH-IND,Indore,ST-031,Jabalpur,247.9,317.7,LCV,10524.74,10608.2,42.79,12.0,17.6,0
SHP108022,2024-09-16,WH-BPL,Bhopal,ST-039,Indore,124.8,53.3,LCV,4200.21,4554.74,36.5,7.5,11.3,0
SHP103940,2024-12-30,WH-IND,Indore,ST-038,Dewas,459.7,534.9,Medium Truck,28436.74,29993.28,65.25,19.2,26.1,0
SHP105646,2025-01-25,WH-BPL,Bhopal,ST-035,Rewa,64.9,239.8,Mini Truck,1666.91,1839.43,28.34,7.2,6.2,1
SHP102306,2024-11-22,WH-JBP,Jabalpur,ST-013,Khandwa,199.6,230.4,Mini Truck,5011.94,5135.7,25.73,9.7,14.2,0
SHP105224,2024-04-05,WH-BPL,Bhopal,ST-037,Gwalior,416.5,112.9,Medium Truck,26054.59,28726.74,68.97,16.8,16.2,1
SHP103705,2024-08-04,WH-BPL,Bhopal,ST-028,Ujjain,362.2,544.4,Medium Truck,20261.72,22505.47,62.14,14.7,12.4,1
SHP102680,2024-06-20,WH-BPL,Bhopal,ST-022,Bhopal,452.5,174.1,LCV,17145.5,18299.87,40.44,17.3,19.9,0
SHP103148,2024-06-01,WH-BPL,Bhopal,ST-031,Jabalpur,80.2,382.1,Mini Truck,2233.0,2342.27,29.21,7.4,7.0,1
SHP100321,2024-05-10,WH-JBP,Jabalpur,ST-004,Jabalpur,416.2,357.7,LCV,15689.54,17073.41,41.02,17.9,26.3,0
SHP100060,2024-08-13,WH-JBP,Jabalpur,ST-006,Burhanpur,350.7,94.3,Mini Truck,7999.93,8663.73,24.7,13.5,14.8,0
SHP104785,2024-07-01,WH-JBP,Jabalpur,ST-006,Burhanpur,333.3,389.7,Medium Truck,19478.36,20694.39,62.09,12.8,16.9,0
SHP102430,2024-11-01,WH-BPL,Bhopal,ST-026,Satna,242.9,677.8,LCV,9034.99,15369.285,63.27,10.2,14.5,0
SHP106905,2024-05-11,WH-JBP,Jabalpur,ST-004,Jabalpur,404.0,128.9,Mini Truck,11188.74,11668.95,28.88,16.9,19.0,0
SHP108220,2024-06-30,WH-JBP,Jabalpur,ST-019,Jabalpur,663.4,360.8,LCV,27415.36,30457.45,45.91,26.4,22.6,1
SHP102388,2024-11-11,WH-JBP,Jabalpur,ST-037,Gwalior,647.2,375.4,LCV,22963.65,25157.55,38.87,23.4,34.2,0
SHP104139,2024-08-02,WH-JBP,Jabalpur,ST-005,Indore,195.1,137.0,LCV,6472.59,6958.28,35.67,10.7,16.3,0
SHP102774,2024-06-09,WH-BPL,Bhopal,ST-037,Gwalior,399.2,302.4,Mini Truck,10338.96,10589.11,26.53,15.8,22.8,0
SHP106071,2024-09-26,WH-IND,Indore,ST-007,Indore,340.0,367.5,LCV,12684.31,13972.87,41.1,14.1,20.9,0
SHP105634,2024-06-25,WH-IND,Indore,ST-011,Bhopal,341.2,292.6,Medium Truck,20791.21,22572.7,66.16,15.0,20.3,0
SHP103184,2024-07-21,WH-BPL,Bhopal,ST-030,Sagar,294.4,360.25,LCV,10799.31,11630.28,39.51,12.1,14.8,0
SHP102119,2025-01-23,WH-BPL,Bhopal,ST-025,Mandsaur,436.6,406.7,Mini Truck,10698.23,11636.51,26.65,18.3,27.4,0
SHP103013,2025-01-14,WH-JBP,Jabalpur,ST-034,Satna,544.0,363.0,LCV,19248.51,19757.43,36.32,22.2,24.7,0
SHP105699,2024-05-12,WH-IND,Indore,ST-004,Jabalpur,239.2,371.9,Medium Truck,13127.79,14186.43,59.31,12.8,12.5,1
SHP103110,2024-12-23,WH-JBP,Jabalpur,ST-013,Khandwa,205.6,525.7,LCV,8204.44,8471.77,41.21,12.3,18.4,0
SHP106558,2024-04-10,WH-BPL,Bhopal,ST-019,Jabalpur,328.9,564.5,LCV,13198.08,13466.82,40.95,15.9,15.4,1
SHP103509,2024-06-20,WH-IND,Indore,ST-023,Vidisha,180.8,269.9,LCV,7545.81,8217.39,45.45,8.5,10.8,0
SHP106267,2024-11-02,WH-IND,Indore,ST-037,Gwalior,393.7,748.3,Medium Truck,26397.48,27039.31,68.68,15.4,22.4,0
SHP107582,2024-07-21,WH-JBP,Jabalpur,ST-036,Satna,436.6,219.8,Medium Truck,23797.87,25207.04,57.73,16.6,13.8,1
SHP105988,2024-11-15,WH-IND,Indore,ST-027,Chhindwara,621.3,819.8,Medium Truck,36465.17,40004.19,64.39,25.4,27.0,0
SHP102979,2025-01-14,WH-JBP,Jabalpur,ST-027,Chhindwara,95.1,319.6,Medium Truck,5310.16,5760.37,60.57,8.6,11.2,0
SHP101737,2024-08-20,WH-JBP,Jabalpur,ST-002,Ratlam,753.8,346.3,LCV,28822.65,30636.3,40.64,28.7,25.1,1
SHP107254,2024-11-19,WH-JBP,Jabalpur,ST-004,Jabalpur,378.5,332.6,LCV,14859.04,15313.23,40.46,14.7,20.5,0
SHP106323,2024-06-17,WH-IND,Indore,ST-002,Ratlam,259.5,210.3,Mini Truck,7225.64,7385.2,28.46,11.4,14.7,0
SHP107322,2024-04-25,WH-IND,Indore,ST-032,Mandsaur,577.1,533.3,Mini Truck,12420.89,13672.2,23.69,23.2,28.4,0
SHP104713,2024-11-19,WH-IND,Indore,ST-027,Chhindwara,606.9,351.2,Mini Truck,14823.01,9798.4,16.14,22.0,33.3,0
SHP105282,2024-06-02,WH-JBP,Jabalpur,ST-032,Mandsaur,77.4,216.0,LCV,2573.82,2824.54,36.49,6.6,9.6,0
SHP101183,2024-12-01,WH-IND,Indore,ST-008,Burhanpur,104.8,489.3,Mini Truck,2744.15,2934.52,28.0,8.0,6.8,1
SHP100372,2024-06-05,WH-GWL,Gwalior,ST-023,Vidisha,712.7,85.3,Medium Truck,38202.55,39370.46,55.24,28.2,31.7,0
SHP103007,2024-06-16,WH-GWL,Gwalior,ST-024,Vidisha,623.7,619.0,LCV,23336.6,24133.89,38.69,22.7,25.0,0
SHP106527,2024-05-07,WH-IND,Indore,ST-024,Vidisha,217.7,143.1,LCV,7882.96,7896.23,36.27,11.7,13.8,0
SHP107184,2024-12-19,WH-GWL,Gwalior,ST-008,Burhanpur,656.3,331.2,Mini Truck,14557.68,15178.83,23.13,24.3,35.8,0
SHP103345,2024-07-22,WH-IND,Indore,ST-020,Ratlam,195.0,871.5,Medium Truck,12275.94,13592.12,69.7,10.9,14.2,0
SHP107218,2024-09-04,WH-BPL,Bhopal,ST-025,Mandsaur,402.6,469.3,LCV,15614.91,16881.78,41.93,14.7,23.2,0
SHP101368,2025-01-18,WH-JBP,Jabalpur,ST-029,Bhopal,682.1,212.6,LCV,28982.01,30213.71,44.3,26.9,28.6,0
SHP106060,2024-06-04,WH-IND,Indore,ST-007,Indore,356.3,286.5,Mini Truck,8641.69,9352.06,26.25,16.3,19.2,0
SHP105989,2024-08-22,WH-IND,Indore,ST-010,Khandwa,484.7,48.4,LCV,15560.44,17218.22,35.52,19.2,16.8,1
SHP102400,2024-08-21,WH-IND,Indore,ST-018,Satna,449.7,1079.0,LCV,18765.84,20159.09,44.83,16.2,13.6,1
SHP103659,2024-05-18,WH-BPL,Bhopal,ST-030,Sagar,280.6,173.6,Mini Truck,7061.89,7782.56,27.74,14.1,17.9,0
SHP105595,2025-01-19,WH-BPL,Bhopal,ST-013,Khandwa,182.4,410.5,Mini Truck,4768.65,5204.03,28.53,8.9,8.3,1
SHP104404,2024-08-09,WH-JBP,Jabalpur,ST-017,Khandwa,500.4,226.6,Mini Truck,11516.0,12732.18,25.44,19.7,30.7,0
SHP103368,2024-11-18,WH-GWL,Gwalior,ST-036,Satna,95.2,405.3,LCV,3752.49,3773.24,39.63,5.3,5.9,0
SHP101948,2024-12-25,WH-GWL,Gwalior,ST-007,Indore,449.9,475.4,Medium Truck,25953.01,26484.69,58.87,16.7,24.5,0
SHP105048,2024-10-06,WH-GWL,Gwalior,ST-019,Jabalpur,462.4,234.5,LCV,17361.8,19264.2,41.66,16.5,14.2,1
SHP104427,2024-11-02,WH-BPL,Bhopal,ST-003,Jabalpur,417.3,1174.1,Medium Truck,22512.53,24883.97,59.63,18.7,28.1,0
SHP100004,2024-11-23,WH-JBP,Jabalpur,ST-007,Indore,652.1,893.2,LCV,24258.4,26803.12,41.1,22.9,21.7,1
SHP100426,2024-04-30,WH-GWL,Gwalior,ST-008,Burhanpur,636.7,109.3,Medium Truck,37528.99,41455.27,65.11,25.3,23.5,1
SHP106210,2024-11-04,WH-BPL,Bhopal,ST-001,Gwalior,425.9,1047.7,Medium Truck,25347.22,26831.13,63.0,17.9,27.9,0
SHP100129,2024-12-23,WH-IND,Indore,ST-004,Jabalpur,234.5,629.5,Medium Truck,13606.83,13745.81,58.62,11.5,10.7,1
SHP107233,2024-07-26,WH-BPL,Bhopal,ST-024,Vidisha,191.6,212.8,Mini Truck,4643.66,4771.75,24.9,11.8,17.7,0
SHP103753,2024-04-03,WH-JBP,Jabalpur,ST-040,Gwalior,388.9,203.8,Medium Truck,20734.89,21744.3,55.91,17.7,14.6,1
SHP105155,2024-09-05,WH-BPL,Bhopal,ST-036,Satna,461.0,297.8,LCV,18317.37,18945.78,41.1,17.0,14.8,1
SHP104775,2024-12-01,WH-JBP,Jabalpur,ST-030,Sagar,495.0,255.8,Mini Truck,11323.04,12477.21,25.21,19.6,20.1,1
SHP104426,2024-06-04,WH-BPL,Bhopal,ST-019,Jabalpur,314.3,184.9,LCV,10901.06,11578.59,36.84,15.8,20.6,0
SHP100742,2024-06-04,WH-JBP,Jabalpur,ST-031,Jabalpur,279.9,338.6,LCV,11222.96,12281.45,43.88,11.7,17.1,0
SHP101020,2024-04-27,WH-GWL,Gwalior,ST-002,Ratlam,812.7,608.3,Medium Truck,51064.02,56016.61,68.93,30.0,31.3,1
SHP106520,2024-10-10,WH-GWL,Gwalior,ST-029,Bhopal,396.2,464.9,LCV,16401.05,18063.13,45.59,14.9,19.5,0
SHP108158,2024-06-12,WH-GWL,Gwalior,ST-033,Indore,477.0,214.4,Medium Truck,26475.74,29050.44,60.9,18.6,27.8,0
SHP101925,2024-11-14,WH-JBP,Jabalpur,ST-021,Ratlam,218.8,38.6,Mini Truck,5362.88,5665.03,25.89,9.7,12.4,0
SHP101850,2024-09-17,WH-JBP,Jabalpur,ST-033,Indore,722.8,541.3,LCV,31221.81,31942.76,44.19,26.7,37.8,0
SHP103187,2024-08-07,WH-JBP,Jabalpur,ST-027,Chhindwara,93.0,325.0,Mini Truck,2441.0,2626.26,28.24,5.8,8.4,0
